id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
371003243179362942,0,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a0818154,0d2aee01,1,0,20366,320,50,2333,0,39,-1,157
3710095889093479527,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,235dacaa,711ee120,1,0,15705,320,50,1722,0,35,-1,79
3710169284775149480,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,b11a85f4,24f6b932,1,0,20596,320,50,2161,0,35,-1,157
3710212137861176261,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6998ef5b,8a4875bd,1,0,15701,320,50,1722,0,35,100083,79
3710278762099292215,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6769bdb2,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
3710394535795297346,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,92bf2cd1,d787e91b,1,0,15702,320,50,1722,0,35,100084,79
3710413514089545625,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,28971914,44801bc1,1,0,15708,320,50,1722,0,35,100084,79
3710613647714542518,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9aaa6f78,d787e91b,1,0,15702,320,50,1722,0,35,-1,79
3710772178175584436,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,de5bde7a,365e64e3,1,0,15699,320,50,1722,0,35,100084,79
371078373807252822,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,17c896ea,ff065cf0,1,2,15702,320,50,1722,0,35,100084,79
3710851888492090435,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,a9b77b5e,2924dfaa,cf19f7f7,0,0,21661,320,50,2446,3,171,100228,156
3711074933769572704,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,898a473b,ef726eae,1,0,15701,320,50,1722,0,35,-1,79
3711246158576983254,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7ab152a5,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
3711394665410212554,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d452c208,1f0bc64f,1,0,15705,320,50,1722,0,35,100084,79
3711554634289714862,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,117288ef,8a4875bd,1,0,15702,320,50,1722,0,35,100083,79
3711618724986419595,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e8197b41,779d90c2,1,0,15705,320,50,1722,0,35,-1,79
3711640976932198285,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,f7e3f0a4,c531403a,7abbbd5c,4,0,21665,320,50,2493,3,35,-1,117
3711732921119333605,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,55c161c0,542422a7,1,0,21611,320,50,2480,3,297,100111,61
37118924289158399,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4e5544da,1aa0e912,1,0,15702,320,50,1722,0,35,-1,79
3712017312300465429,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5988cd98,d4897fef,1,0,19950,320,50,1800,3,167,100075,23
3712064387182170848,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,76b046a1,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
371233375367216355,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,086ef670,1f0bc64f,1,0,15706,320,50,1722,0,35,-1,79
3712503219239206679,0,14102100,1005,0,803ffc86,8ab8ad36,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6d4dccd0,60b67d60,1,2,18993,320,50,2161,0,35,100131,157
3712515907497995930,0,14102100,1005,0,801dfefb,9b421927,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,5b1ca1ad,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
3712633025195524063,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e96166c7,2347f47a,0f2161f8,3348f73b,ba013dfe,1b13b020,1,0,20596,320,50,2161,0,35,-1,157
3712681132061029251,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d21a9681,edead9f4,1,0,18993,320,50,2161,0,35,-1,157
3712831438577512979,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f8440412,36d749e5,1,0,15704,320,50,1722,0,35,-1,79
3712832808450641997,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a1ecf93f,553f099b,1,0,15702,320,50,1722,0,35,100083,79
3712856185294019512,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,5528a6fe,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
3713007024537259868,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4cf55065,d787e91b,1,0,15704,320,50,1722,0,35,-1,79
3713222063782074868,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,04c48067,9b301a53,1,0,20596,320,50,2161,0,35,-1,157
3713671266602121591,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,624ec2f4,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
3713775062085102226,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,aaf97f8f,0eb711ec,1,0,15707,320,50,1722,0,35,100084,79
3713787418697617679,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,090d3a47,0654b444,0f2161f8,a99f214a,e39c58ed,a8735f2a,1,0,18953,320,50,2154,3,427,100063,61
3713854320489595345,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,398d3481,aad45b01,1,0,20980,320,50,2371,0,551,-1,46
3713861942717053132,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,869e9ee0,8ce34352,1,0,15705,320,50,1722,0,35,-1,79
3714027046238449721,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,a607e6a7,7801e8d9,0f2161f8,b598a8e8,fb181f35,f07e20f8,4,0,21665,320,50,2493,3,35,100221,117
3714056698027173218,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c7d28e0e,a0f5f879,1,0,15703,320,50,1722,0,35,-1,79
3714460535090933666,0,14102100,1005,1,3d88bdd0,28b9656a,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,000b4355,900981af,1,2,20596,320,50,2161,0,35,-1,157
3714883025126459910,0,14102100,1005,0,4b0f0061,7195bdd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,009fa95f,0989142d,1,0,15705,320,50,1722,0,35,-1,79
3714934692731719900,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e5a53d47,8a4875bd,1,0,15706,320,50,1722,0,35,100084,79
3714988022513063097,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,03497381,7abbbd5c,1,0,21479,320,50,2471,2,167,100105,23
3715103735651939584,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b346f8e,3de05cb4,1,2,15701,320,50,1722,0,35,-1,79
3715183596350466849,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fe1f0c23,ecb851b2,1,0,15702,320,50,1722,0,35,100083,79
3715406154670301438,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d932a6aa,1f0bc64f,1,0,15703,320,50,1722,0,35,-1,79
3715461343274644137,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d7859d33,7fdd04d2,1,0,15705,320,50,1722,0,35,100084,79
3715487947136753697,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,d8784af5,2347f47a,8ded1f7a,56a0fba7,6701c8c0,a1e96627,1,0,17875,320,50,2036,3,47,100034,156
371554674536118946,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,95b2935e,d787e91b,1,0,15704,320,50,1722,0,35,-1,79
3715658587529350672,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a98e3a73,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
3715923292659048388,1,14102100,1005,1,85f751fd,c4e18dd6,50e219e0,d644e4e7,2347f47a,0f2161f8,a99f214a,08356087,6569eeb3,1,0,6557,320,50,571,2,39,-1,32
3715967704844120964,0,14102100,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a08f703d,6e1e2240,1,0,20362,320,50,2333,0,39,-1,157
3716008268816925414,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,51155281,bd5a175b,f07e20f8,4,0,21665,320,50,2493,3,35,-1,117
371609804039048278,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,591645ef,c144e605,1,0,20632,320,50,2374,3,39,-1,23
3716179964919703794,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,c6e52c21,7801e8d9,0f2161f8,bfe5d00f,a6435e6e,0f086703,4,0,21665,320,50,2493,3,35,-1,117
3716471550930043309,0,14102100,1005,0,3e183f99,14878e20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dd250c66,0fadd2fe,1,0,20596,320,50,2161,0,35,-1,157
3716500759414574790,0,14102100,1002,0,887a4754,e3d9ca35,50e219e0,ecad2386,7801e8d9,07d7df22,1615aec4,26a5a12a,021b641d,0,0,19665,320,50,2253,2,303,100103,52
3716962145873603575,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,c86c2b4c,2cd8ff6d,1,0,18993,320,50,2161,0,35,100034,157
3717106422351755514,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,440f508e,1c6a881d,1,2,15705,320,50,1722,0,35,-1,79
3717549657972629462,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dd4db381,6e1e2240,1,0,15706,320,50,1722,0,35,100084,79
3717635037560381917,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,2bc6bb64,7801e8d9,0f2161f8,d5a34f36,3b2ba8e3,1f0bc64f,1,0,18993,320,50,2161,0,35,-1,157
3717843020988041363,0,14102100,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,9427a25e,8a4875bd,1,0,20596,320,50,2161,0,35,-1,157
3717882112680118083,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e9d39f76,4ea23a13,1,0,15705,320,50,1722,0,35,-1,79
3718082868880708534,1,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1861a971,1f0bc64f,1,0,20362,320,50,2333,0,39,-1,157
3718096708632581882,0,14102100,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0de91e2f,5ec45883,1,0,16920,320,50,1899,0,431,-1,117
371818765781443022,0,14102100,1005,0,4fd4e711,fa27bac1,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1db2b783,0eb711ec,1,0,20366,320,50,2333,0,39,-1,157
3718647565859223454,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,50a1ad25,76dc4769,1,0,15703,320,50,1722,0,35,-1,79
371893420213463191,1,14102100,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ffc5e315,2de871e6,1,0,20632,320,50,2374,3,39,-1,23
3718988608516310248,0,14102100,1002,0,aa3298fa,1802eb27,50e219e0,ecad2386,7801e8d9,07d7df22,293c03e6,37da2203,9d756efc,0,0,16989,320,50,1926,2,39,-1,13
371926113631767971,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,38abde23,8a4875bd,1,0,20596,320,50,2161,0,35,-1,157
371938049306097578,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,67048e6b,779d90c2,1,0,15707,320,50,1722,0,35,100084,79
3719458396624564393,0,14102100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,8571106b,1,0,17654,300,250,1994,2,39,-1,33
3720074526410974211,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a1d137d0,c6263d8a,1,0,15705,320,50,1722,0,35,-1,79
3720146078992774421,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4687419d,ce762689,1,0,15708,320,50,1722,0,35,100084,79
3720444215236333693,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,1eeb7c79,2d08e606,1,0,20596,320,50,2161,0,35,-1,157
3720540402072854507,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,00848fac,2347f47a,cef3e649,a99f214a,232bb06e,00b08597,1,2,20596,320,50,2161,0,35,100034,157
3720600440129047552,0,14102100,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1d86dc33,5ec45883,1,0,16920,320,50,1899,0,431,100081,117
3720601060575300298,0,14102100,1005,0,9b124c1e,db7a8013,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,30acc596,ffe69079,1,0,20596,320,50,2161,0,35,-1,157
3720607718181143224,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,a0f5f879,1,0,15707,320,50,1722,0,35,-1,79
3720646317465137738,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,8b7df4e4,d780319b,1,0,18993,320,50,2161,0,35,-1,157
3720667603945333828,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,a607e6a7,7801e8d9,0f2161f8,7be8c19d,864d3f02,ecb851b2,4,0,21665,320,50,2493,3,35,-1,117
3720959485420822399,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cd25ec12,158e4944,1,0,15707,320,50,1722,0,35,100084,79
372104054224317071,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e3404dc7,36a30aeb,1,0,17614,320,50,1993,2,1063,100084,33
3721607936042883589,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,666fccb4,1441178b,61761ee1,4,0,21665,320,50,2493,3,35,100048,117
3721736750261997449,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,79a1617b,44956a24,1,2,15703,320,50,1722,0,35,-1,79
3721741186337396520,0,14102100,1005,1,93de26ae,7d05db75,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,bbca8298,99c9e608,1,0,19771,320,50,2227,0,687,100077,48
3721784483900091894,0,14102100,1002,0,85f751fd,c4e18dd6,50e219e0,08a53ae7,7801e8d9,07d7df22,26bb7f07,43730a0c,061f703f,0,0,21687,320,50,2495,2,167,-1,23
3722155495029655725,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4d804559,375c3d47,1,0,15702,320,50,1722,0,35,100084,79
3722200092698813743,0,14102100,1005,0,9b124c1e,db7a8013,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4aa647d4,be74e6fe,1,0,18993,320,50,2161,0,35,-1,157
3722272036075060841,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2e0e15ef,7e5b3bec,1,0,20352,320,50,2333,0,39,-1,157
3722582364891172319,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,c0c5eb49,f2f777fb,0f2161f8,a99f214a,e8bbdc9d,321f8b9d,1,0,21611,320,50,2480,3,297,100111,61
3722592326204364902,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,2203a096,1,0,15707,320,50,1722,0,35,-1,79
3722628097647451464,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,99c72809,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
3722717690347873005,0,14102100,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,51e6a8c3,8a4875bd,1,0,20352,320,50,2333,0,39,-1,157
3722735734651296921,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8c79c6dc,d787e91b,1,0,15701,320,50,1722,0,35,100084,79
3722802673463110919,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,6d5a4640,542422a7,1,0,19743,320,50,2264,3,427,100000,61
3723372800926814481,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e96166c7,2347f47a,0f2161f8,05782586,ca4d2f92,24f6b932,1,0,20596,320,50,2161,0,35,100148,157
3723788843983101975,0,14102100,1005,0,d8bb8687,98e6755b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,fbd4bcd2,3e72ab6c,1,0,20362,320,50,2333,0,39,100025,157
372381877197718987,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,782b68a5,5dee1d65,1,0,15699,320,50,1722,0,35,-1,79
3723957873781420321,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7a0eca26,3bd9e8e7,1,0,15699,320,50,1722,0,35,-1,79
3723987290330594028,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,ae9dea96,4fd36125,89416188,1,0,4687,320,50,423,2,39,-1,32
3724126885021345735,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e2480dcd,8a4875bd,1,0,15701,320,50,1722,0,35,100084,79
3724166238688787501,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1e52a062,9efa421a,1,0,17037,320,50,1934,2,39,-1,16
3724627375693264751,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1ac58090,ef726eae,1,0,15703,320,50,1722,0,35,100084,79
3724850921494764481,0,14102100,1002,0,5b787406,f3ca2e42,50e219e0,ecad2386,7801e8d9,07d7df22,5a805085,590c54fc,045b3e8c,0,0,21695,216,36,2497,3,43,100149,42
3724888700204338425,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,162e29b9,1aa0e912,1,0,15702,320,50,1722,0,35,-1,79
3725045365065171767,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,bbcfa7a2,b9528b13,cef3e649,d3dafb24,4320548d,2cd8ff6d,1,2,18993,320,50,2161,0,35,-1,157
3725094799079070492,1,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,c7085420,d787e91b,1,0,18993,320,50,2161,0,35,-1,157
3725300591966007284,0,14102100,1005,0,3c5d765d,1b65d16a,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,db542777,b78e6543,1,0,20596,320,50,2161,0,35,-1,157
3725322048162888118,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9b991d89,36a30aeb,1,0,17653,300,250,1994,2,39,100084,33
3725373738008004033,0,14102100,1005,0,9b124c1e,db7a8013,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c5a88843,43a30462,1,0,18993,320,50,2161,0,35,-1,157
3725580135616065215,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,26bd153a,1aa0e912,1,0,15703,320,50,1722,0,35,-1,79
3726193952072254959,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,62b48a2e,76dc4769,1,0,15704,320,50,1722,0,35,-1,79
3726397375713016549,1,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bcf9c58b,1f0bc64f,1,0,17914,320,50,2043,2,39,100083,32
3726634835460188069,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,09d3736e,96a79d43,1,0,21611,320,50,2480,3,297,100111,61
3726704821583231544,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,7fd82f88,7801e8d9,0f2161f8,8aa0eda3,6d186a11,82a79fff,1,0,20596,320,50,2161,0,35,-1,157
3726835137781814939,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,9dffedc8,cdfde03b,1,0,18993,320,50,2161,0,35,-1,157
3726862309153280187,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a529d297,c144e605,1,0,15699,320,50,1722,0,35,-1,79
3726869229386056862,0,14102100,1005,1,930c2840,9d3b56b1,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d5b9a501,900981af,1,2,20596,320,50,2161,0,35,100130,157
3727224640182894680,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,818b0fe1,8a4875bd,1,0,20596,320,50,2161,0,35,100210,157
3727266179339769977,0,14102100,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2bec12f4,6e1e2240,1,0,20009,320,50,2283,0,163,100076,95
3727472573490513708,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,fb275471,6ce25010,1,0,20352,320,50,2333,0,39,-1,157
372750744460310185,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,d542e0ff,ca84a774,83ed0b87,1,0,21611,320,50,2480,3,297,100111,61
3727588308992828130,0,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d8801a70,be87996b,1,2,21477,320,50,2471,2,167,100241,23
3727591007877947129,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fbe9c739,8a4875bd,1,0,15704,320,50,1722,0,35,100084,79
3727615790555738910,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,66986051,684581ce,1,0,21477,320,50,2471,2,167,100106,23
3728045369473018789,0,14102100,1002,0,61a8c644,948ff336,50e219e0,ecad2386,7801e8d9,07d7df22,c3a513ba,8dd45609,be8e9571,0,0,19665,320,50,2253,2,303,-1,52
3728096826625040457,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,eaf7d93e,24399af1,1,0,17654,300,250,1994,2,39,-1,33
3728258677930558975,0,14102100,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,8d6161c0,6228819d,358b1ec8,0,0,6362,300,50,544,3,39,100077,23
3728314830871123111,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,1f25f724,739ce3e7,1,0,20596,320,50,2161,0,35,-1,157
3728370539875152817,0,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,71941a19,3bd9e8e7,1,0,15707,320,50,1722,0,35,-1,79
372856873278250789,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ff7dd90f,0a3aa014,1,0,20362,320,50,2333,0,39,-1,157
3728822447117898810,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,d292c32f,2347f47a,0f2161f8,a99f214a,41260036,c4cff2ea,1,0,15016,320,50,1637,0,161,100046,91
3728835242237245888,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6769bdb2,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
3729135752560212309,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3d1c020c,04f5b394,1,0,15706,320,50,1722,0,35,-1,79
3729569106068778398,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,882c7669,1aa0e912,1,0,15703,320,50,1722,0,35,-1,79
3729590116494296464,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,045111b7,779d90c2,1,0,17037,320,50,1934,2,39,100119,16
3729615250526891606,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,fc46e1c5,2347f47a,0f2161f8,a99f214a,1336ba81,0d9ae625,1,0,12000,320,50,1248,2,39,-1,13
3729901766509951069,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,826c565e,7801e8d9,0f2161f8,d67b0c78,4c6d2ce3,f07e20f8,4,0,21665,320,50,2493,3,35,-1,117
3729902149246490578,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ef5e6c82,8ce34352,1,0,20362,320,50,2333,0,39,100079,157
373019721778638566,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,ecb851b2,1,0,15703,320,50,1722,0,35,-1,79
